EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Age_Group
2090,46,No,Travel_Rarely,Sales,9,Below College,Medical,1,Female,1,Sales Executive,Divorced,141180,2.0,Y,22,8,0,12.0,3,6,1,4,4.0,4.0,2.0,3,4,42-51
2091,42,No,Non-Travel,Research & Development,5,Master,Medical,1,Male,5,Sales Executive,Married,170460,7.0,Y,11,8,0,10.0,3,4,0,3,4.0,1.0,4.0,2,3,42-51
2092,60,No,Travel_Rarely,Sales,2,College,Life Sciences,1,Male,2,Sales Executive,Divorced,25640,0.0,Y,14,8,1,12.0,3,11,1,9,2.0,4.0,3.0,3,3,
2093,32,No,Travel_Frequently,Sales,10,Bachelor,Life Sciences,1,Female,1,Sales Executive,Married,102660,1.0,Y,11,8,0,2.0,3,2,2,2,3.0,2.0,3.0,3,3,24-33
2094,32,No,Travel_Frequently,Research & Development,9,Bachelor,Life Sciences,1,Female,2,Research Scientist,Single,50700,4.0,Y,12,8,1,10.0,6,8,0,7,4.0,3.0,3.0,3,3,24-33
2095,36,No,Travel_Rarely,Sales,3,College,Marketing,1,Male,4,Healthcare Representative,Divorced,178610,2.0,Y,18,8,0,17.0,2,7,7,7,3.0,1.0,3.0,2,3,33-42
2096,33,No,Travel_Rarely,Sales,26,College,Marketing,1,Male,1,Research Scientist,Married,42300,0.0,Y,12,8,0,15.0,0,14,4,10,1.0,4.0,3.0,3,3,33-42
2097,40,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,1,Female,2,Research Scientist,Divorced,37800,7.0,Y,12,8,0,7.0,2,5,1,3,2.0,2.0,4.0,1,3,33-42
2098,25,No,Travel_Rarely,Research & Development,6,College,Medical,1,Female,1,Laboratory Technician,Single,27680,0.0,Y,22,8,1,5.0,0,4,1,1,3.0,4.0,3.0,3,4,24-33
2099,30,No,Travel_Rarely,Sales,9,Bachelor,Marketing,1,Female,1,Research Scientist,Married,90710,0.0,Y,19,8,1,12.0,2,11,5,7,4.0,2.0,3.0,2,3,24-33
2100,42,No,Travel_Frequently,Human Resources,8,College,Medical,1,Male,1,Sales Executive,Married,106480,3.0,Y,13,8,1,20.0,1,1,0,0,1.0,1.0,3.0,3,3,42-51
2101,35,No,Non-Travel,Research & Development,1,Below College,Life Sciences,1,Male,2,Sales Executive,Married,136100,4.0,Y,22,8,2,16.0,4,13,4,12,3.0,4.0,2.0,2,4,33-42
2102,27,No,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,1,Male,3,Manufacturing Director,Married,34080,1.0,Y,24,8,0,9.0,2,9,6,8,1.0,1.0,2.0,3,4,24-33
2103,54,No,Travel_Frequently,Research & Development,9,College,Medical,1,Male,2,Sales Representative,Divorced,29830,7.0,Y,14,8,1,33.0,2,5,1,4,4.0,3.0,1.0,2,3,51-60
2104,44,No,Travel_Rarely,Human Resources,4,Master,Life Sciences,1,Male,5,Laboratory Technician,Married,76320,1.0,Y,21,8,0,10.0,3,10,7,7,1.0,4.0,3.0,3,4,42-51
2105,19,Yes,Non-Travel,Sales,2,College,Other,1,Male,3,Healthcare Representative,Single,98240,1.0,Y,18,8,0,1.0,2,1,0,0,1.0,2.0,4.0,3,3,15-24
2106,29,No,Travel_Rarely,Research & Development,19,Master,Life Sciences,1,Male,1,Manufacturing Director,Divorced,99500,1.0,Y,20,8,0,3.0,3,3,1,2,1.0,4.0,3.0,3,4,24-33
2107,54,No,Travel_Rarely,Research & Development,9,Master,Life Sciences,1,Male,2,Sales Executive,Married,20930,3.0,Y,19,8,0,36.0,2,10,0,9,4.0,4.0,3.0,3,3,51-60
2108,31,No,Travel_Rarely,Research & Development,21,Bachelor,Life Sciences,1,Male,2,Laboratory Technician,Married,99800,1.0,Y,12,8,0,6.0,1,6,0,1,3.0,1.0,2.0,3,3,24-33
2109,31,No,Travel_Rarely,Sales,24,Below College,Marketing,1,Female,1,Sales Executive,Single,38940,1.0,Y,12,8,0,10.0,3,10,1,8,3.0,1.0,3.0,4,3,24-33
2110,59,No,Travel_Rarely,Research & Development,3,Master,Technical Degree,1,Male,1,Research Scientist,Single,40510,5.0,Y,16,8,3,13.0,3,6,0,5,3.0,4.0,3.0,3,3,51-60
2111,43,No,Travel_Rarely,Research & Development,11,College,Life Sciences,1,Male,3,Laboratory Technician,Married,168350,3.0,Y,17,8,1,25.0,3,8,0,7,3.0,4.0,3.0,3,3,42-51
2112,49,No,Travel_Rarely,Sales,14,Master,Life Sciences,1,Male,2,Research Scientist,Married,62300,2.0,Y,14,8,0,23.0,2,1,0,0,1.0,3.0,4.0,2,3,42-51
2113,36,No,Travel_Frequently,Sales,5,College,Marketing,1,Female,1,Laboratory Technician,Married,47170,1.0,Y,19,8,1,12.0,3,11,0,7,3.0,2.0,2.0,3,3,33-42
2114,48,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,1,Female,2,Laboratory Technician,Single,132370,5.0,Y,13,8,1,7.0,2,1,0,0,4.0,2.0,2.0,4,3,42-51
2115,27,No,Travel_Rarely,Research & Development,6,Master,Life Sciences,1,Male,2,Laboratory Technician,Divorced,37550,1.0,Y,19,8,0,5.0,2,5,0,3,1.0,3.0,3.0,3,3,24-33
2116,29,No,Travel_Rarely,Sales,17,Master,Medical,1,Male,1,Laboratory Technician,Divorced,65820,1.0,Y,19,8,1,6.0,3,6,1,0,3.0,4.0,3.0,3,3,24-33
2117,48,No,Travel_Rarely,Sales,1,Below College,Marketing,1,Male,2,Manufacturing Director,Single,74060,6.0,Y,14,8,2,25.0,2,1,0,0,4.0,4.0,4.0,3,3,42-51
2118,29,No,Travel_Rarely,Research & Development,3,Bachelor,Technical Degree,1,Female,2,Healthcare Representative,Divorced,48050,3.0,Y,16,8,1,9.0,2,7,1,7,4.0,4.0,2.0,3,3,24-33
2119,34,No,Travel_Rarely,Sales,9,Master,Medical,1,Female,2,Laboratory Technician,Married,27410,0.0,Y,15,8,1,2.0,3,1,0,0,3.0,3.0,2.0,3,3,33-42
2120,44,No,Travel_Rarely,Research & Development,4,Bachelor,Life Sciences,1,Female,1,Laboratory Technician,Married,42620,7.0,Y,18,8,0,26.0,2,22,3,10,2.0,2.0,3.0,3,3,42-51
2121,33,No,Travel_Rarely,Research & Development,8,College,Life Sciences,1,Female,2,Research Scientist,Divorced,161840,0.0,Y,13,8,1,10.0,2,9,0,8,4.0,3.0,3.0,4,3,33-42
2122,19,No,Travel_Rarely,Sales,2,Master,Marketing,1,Male,3,Laboratory Technician,Single,115570,1.0,Y,22,8,0,1.0,0,1,0,1,2.0,4.0,3.0,3,4,15-24
2123,23,No,Travel_Rarely,Sales,2,Bachelor,Medical,1,Male,3,Laboratory Technician,Married,18780,1.0,Y,13,8,1,1.0,2,1,0,1,4.0,3.0,3.0,3,3,15-24
2124,25,Yes,Travel_Frequently,Research & Development,1,Below College,Life Sciences,1,Male,1,Manufacturing Director,Single,109320,1.0,Y,11,8,1,1.0,3,1,1,0,3.0,4.0,3.0,3,3,24-33
2125,26,No,Travel_Rarely,Human Resources,9,Bachelor,Life Sciences,1,Male,2,Research Scientist,Single,68110,1.0,Y,11,8,1,8.0,4,8,2,2,3.0,4.0,2.0,3,3,24-33
2126,45,Yes,Travel_Rarely,Human Resources,12,Bachelor,Human Resources,1,Male,2,Laboratory Technician,Single,43060,2.0,Y,11,8,2,26.0,3,24,1,11,1.0,2.0,3.0,3,3,42-51
2127,55,No,Non-Travel,Research & Development,27,Bachelor,Life Sciences,1,Female,2,Manager,Divorced,48590,1.0,Y,24,8,1,34.0,3,33,15,0,4.0,2.0,3.0,4,4,51-60
2128,21,Yes,Travel_Frequently,Research & Development,20,College,Medical,1,Female,4,Research Scientist,Single,53370,1.0,Y,14,8,1,2.0,2,2,2,2,1.0,3.0,1.0,3,3,15-24
2129,46,No,Travel_Rarely,Research & Development,1,Master,Life Sciences,1,Male,1,Manufacturing Director,Married,23400,2.0,Y,13,8,1,26.0,2,11,0,8,4.0,2.0,3.0,1,3,42-51
2130,34,No,Travel_Rarely,Sales,13,Master,Medical,1,Male,3,Sales Representative,Single,74910,0.0,Y,14,8,1,4.0,3,3,0,2,3.0,1.0,3.0,2,3,33-42
2131,51,No,Travel_Frequently,Research & Development,14,Bachelor,Life Sciences,1,Male,2,Research Director,Divorced,105270,4.0,Y,14,8,0,31.0,3,29,11,10,4.0,2.0,2.0,3,3,51-60
2132,59,No,Travel_Rarely,Research & Development,4,College,Life Sciences,1,Male,2,Research Scientist,Single,165950,6.0,Y,21,8,1,25.0,2,9,5,4,4.0,4.0,2.0,3,4,51-60
2133,34,No,Travel_Frequently,Sales,14,Master,Medical,1,Female,3,Research Scientist,Divorced,88340,4.0,Y,13,8,1,15.0,1,11,5,10,3.0,2.0,4.0,3,3,33-42
2134,28,No,Travel_Frequently,Research & Development,2,Bachelor,Other,1,Female,1,Manager,Single,55770,0.0,Y,19,8,0,5.0,3,4,0,2,4.0,3.0,2.0,3,3,24-33
2135,44,No,Travel_Rarely,Research & Development,3,Master,Life Sciences,1,Male,2,Research Scientist,Divorced,47070,1.0,Y,17,8,0,26.0,4,25,14,13,3.0,1.0,2.0,1,3,42-51
2136,34,No,Travel_Frequently,Sales,1,Bachelor,Life Sciences,1,Male,2,Sales Executive,Married,24000,4.0,Y,18,8,1,14.0,3,10,1,8,3.0,2.0,4.0,3,3,33-42
2137,35,No,Travel_Rarely,Research & Development,9,Bachelor,Life Sciences,1,Male,4,Healthcare Representative,Married,98240,0.0,Y,19,8,0,4.0,2,3,2,2,3.0,3.0,3.0,3,3,33-42
2138,42,No,Travel_Rarely,Research & Development,23,Master,Life Sciences,1,Female,1,Manager,Married,64470,6.0,Y,13,8,0,18.0,3,1,0,0,2.0,2.0,3.0,3,3,42-51
2139,43,No,Travel_Rarely,Research & Development,7,College,Medical,1,Female,1,Laboratory Technician,Single,195020,3.0,Y,18,8,2,23.0,3,21,15,17,4.0,4.0,4.0,4,3,42-51
2140,36,No,Travel_Rarely,Research & Development,2,Master,Medical,1,Male,1,Healthcare Representative,Single,27250,9.0,Y,21,8,1,18.0,4,16,5,12,3.0,2.0,3.0,2,4,33-42
2141,44,Yes,Travel_Rarely,Research & Development,21,Master,Life Sciences,1,Female,2,Laboratory Technician,Married,62720,1.0,Y,19,8,1,10.0,3,10,0,5,1.0,4.0,3.0,3,3,42-51
2142,28,No,Travel_Frequently,Research & Development,2,Bachelor,Life Sciences,1,Female,2,Sales Representative,Married,21270,1.0,Y,14,8,0,2.0,3,2,2,2,4.0,4.0,3.0,3,3,24-33
2143,51,No,Travel_Frequently,Sales,21,Master,Medical,1,Male,2,Research Scientist,Single,182000,0.0,Y,17,8,0,8.0,3,7,7,7,2.0,3.0,3.0,3,3,51-60
2144,30,No,Non-Travel,Research & Development,2,Master,Other,1,Male,1,Research Scientist,Single,20960,7.0,Y,11,8,3,10.0,2,8,1,7,3.0,3.0,3.0,3,3,24-33
2145,29,Yes,Travel_Rarely,Research & Development,29,Master,Technical Degree,1,Female,1,Sales Representative,Divorced,28860,3.0,Y,13,8,0,10.0,4,7,7,7,2.0,3.0,3.0,3,3,24-33
2146,28,No,Travel_Rarely,Sales,1,Master,Life Sciences,1,Female,2,Sales Representative,Single,20330,2.0,Y,15,8,1,5.0,5,3,1,2,4.0,1.0,2.0,3,3,24-33
2147,25,No,Travel_Rarely,Research & Development,18,College,Life Sciences,1,Male,1,Research Scientist,Single,36220,1.0,Y,25,8,0,2.0,0,2,2,1,4.0,2.0,2.0,3,4,24-33
2148,32,No,Travel_Rarely,Research & Development,10,Master,Other,1,Female,1,Sales Executive,Married,42330,1.0,Y,11,8,0,10.0,5,10,0,8,3.0,4.0,4.0,3,3,24-33
2149,45,No,Travel_Frequently,Research & Development,19,Bachelor,Medical,1,Male,3,Laboratory Technician,Single,36810,3.0,Y,17,8,1,22.0,2,0,0,0,3.0,2.0,3.0,3,3,42-51
2150,39,No,Travel_Rarely,Sales,29,Below College,Marketing,1,Female,1,Laboratory Technician,Divorced,54600,6.0,Y,13,8,2,21.0,3,19,15,2,3.0,2.0,3.0,3,3,33-42
2151,58,No,Travel_Rarely,Research & Development,27,Bachelor,Other,1,Male,2,Laboratory Technician,Divorced,21870,1.0,Y,18,8,1,2.0,1,2,2,2,1.0,3.0,3.0,1,3,51-60
2152,32,Yes,Travel_Rarely,Research & Development,5,Bachelor,Technical Degree,1,Female,1,Sales Executive,Married,96020,1.0,Y,13,8,1,10.0,3,10,1,1,4.0,3.0,3.0,3,3,24-33
2153,39,Yes,Travel_Rarely,Research & Development,18,College,Life Sciences,1,Male,2,Laboratory Technician,Single,28360,0.0,Y,20,8,0,6.0,3,5,0,3,3.0,1.0,3.0,2,4,33-42
2154,30,No,Travel_Rarely,Sales,9,Below College,Marketing,1,Male,4,Research Director,Married,40890,0.0,Y,18,8,0,10.0,2,9,6,7,1.0,4.0,3.0,4,3,24-33
2155,36,No,Travel_Rarely,Sales,1,Bachelor,Marketing,1,Male,2,Sales Executive,Married,166270,3.0,Y,12,8,0,10.0,5,7,1,7,4.0,3.0,3.0,2,3,33-42
2156,46,No,Travel_Rarely,Sales,4,Bachelor,Medical,1,Male,1,Research Scientist,Single,26190,6.0,Y,12,8,1,10.0,3,7,5,7,4.0,1.0,4.0,2,3,42-51
2157,28,No,Non-Travel,Research & Development,1,Bachelor,Medical,1,Male,5,Sales Executive,Married,56790,0.0,Y,13,8,0,10.0,2,9,7,5,3.0,4.0,3.0,2,3,24-33
2158,50,No,Travel_Rarely,Research & Development,20,College,Medical,1,Female,5,Laboratory Technician,Married,154020,4.0,Y,21,8,0,25.0,3,3,1,2,4.0,1.0,3.0,2,4,42-51
2159,40,Yes,Travel_Rarely,Sales,8,Below College,Other,1,Male,1,Laboratory Technician,Single,59850,2.0,Y,13,8,3,9.0,1,5,1,0,4.0,2.0,3.0,2,3,33-42
2160,52,Yes,Travel_Rarely,Research & Development,3,College,Technical Degree,1,Male,3,Laboratory Technician,Single,25790,9.0,Y,19,8,1,10.0,1,8,7,7,2.0,2.0,2.0,3,3,51-60
2161,30,No,Travel_Rarely,Research & Development,6,Master,Medical,1,Female,1,Sales Executive,Married,30410,1.0,Y,11,8,1,9.0,2,9,0,8,2.0,1.0,3.0,2,3,24-33
2162,39,No,Travel_Rarely,Research & Development,26,Below College,Medical,1,Male,2,Healthcare Representative,Single,34470,0.0,Y,14,8,0,9.0,5,8,1,7,1.0,3.0,3.0,3,3,33-42
2163,31,No,Non-Travel,Research & Development,1,College,Medical,1,Male,1,Sales Executive,Divorced,195130,1.0,Y,12,8,1,10.0,1,10,9,6,4.0,3.0,2.0,2,3,24-33
2164,41,No,Non-Travel,Sales,6,Bachelor,Life Sciences,1,Female,1,Research Director,Single,27730,1.0,Y,11,8,0,19.0,3,19,11,9,3.0,2.0,3.0,3,3,33-42
2165,31,Yes,Travel_Frequently,Research & Development,3,Below College,Life Sciences,1,Male,1,Sales Executive,Single,71040,1.0,Y,14,8,1,3.0,3,3,2,2,4.0,2.0,4.0,3,3,24-33
2166,44,Yes,Travel_Rarely,Sales,5,Bachelor,Life Sciences,1,Male,1,Laboratory Technician,Married,63220,4.0,Y,11,8,1,10.0,2,3,1,2,1.0,1.0,4.0,3,3,42-51
2167,42,No,Non-Travel,Research & Development,4,Bachelor,Life Sciences,1,Male,2,Laboratory Technician,Married,20830,0.0,Y,12,8,2,21.0,3,20,2,10,3.0,3.0,2.0,2,3,42-51
2168,55,No,Travel_Rarely,Sales,11,Bachelor,Technical Degree,1,Male,2,Manufacturing Director,Married,83810,4.0,Y,15,8,1,23.0,3,19,9,11,4.0,3.0,3.0,3,3,51-60
2169,56,No,Travel_Rarely,Sales,3,College,Medical,1,Female,3,Manufacturing Director,Single,26910,6.0,Y,16,8,1,36.0,6,7,7,7,4.0,2.0,3.0,3,3,51-60
2170,40,No,Non-Travel,Research & Development,1,Below College,Life Sciences,1,Male,1,Laboratory Technician,Divorced,42860,9.0,Y,15,8,0,6.0,6,4,0,0,3.0,3.0,3.0,3,3,33-42
2171,34,No,Travel_Rarely,Research & Development,3,College,Technical Degree,1,Male,2,Research Director,Divorced,26590,0.0,Y,24,8,3,10.0,2,9,1,6,4.0,4.0,2.0,3,4,33-42
2172,40,No,Travel_Rarely,Sales,4,Bachelor,Medical,1,Male,2,Sales Executive,Single,94340,1.0,Y,13,8,1,9.0,3,9,8,8,3.0,4.0,3.0,2,3,33-42
2173,41,No,Travel_Frequently,Sales,1,Master,Other,1,Female,2,Healthcare Representative,Divorced,55610,0.0,Y,11,8,0,10.0,2,9,1,7,3.0,1.0,3.0,2,3,33-42
2174,35,No,Travel_Frequently,Sales,1,College,Technical Degree,1,Male,2,Manager,Single,66460,1.0,Y,13,8,1,9.0,2,9,1,1,3.0,3.0,3.0,2,3,33-42
2175,51,No,Travel_Rarely,Sales,18,College,Life Sciences,1,Male,4,Manufacturing Director,Divorced,77250,1.0,Y,13,8,1,33.0,2,33,0,10,3.0,2.0,3.0,3,3,51-60
2176,38,No,Travel_Rarely,Sales,2,Master,Life Sciences,1,Female,1,Research Scientist,Divorced,107250,3.0,Y,18,8,0,11.0,5,7,1,7,2.0,1.0,3.0,2,3,33-42
2177,34,No,Travel_Rarely,Sales,4,Bachelor,Life Sciences,1,Male,2,Research Scientist,Single,88470,1.0,Y,16,8,0,10.0,3,10,9,6,3.0,1.0,4.0,4,3,33-42
2178,25,No,Travel_Rarely,Research & Development,6,College,Medical,1,Female,4,Research Scientist,Married,20450,3.0,Y,19,8,0,7.0,3,3,1,2,4.0,4.0,2.0,3,3,24-33
2179,58,Yes,Travel_Rarely,Sales,1,Master,Technical Degree,1,Male,2,Sales Executive,Married,10090,7.0,Y,13,8,2,31.0,3,10,5,9,3.0,1.0,2.0,4,3,51-60
2180,40,No,Travel_Rarely,Research & Development,14,Master,Medical,1,Female,1,Research Scientist,Married,33480,3.0,Y,22,8,0,7.0,2,4,0,3,2.0,2.0,3.0,1,4,33-42
2181,36,No,Travel_Frequently,Sales,16,College,Life Sciences,1,Male,1,Research Scientist,Married,12810,2.0,Y,11,8,0,17.0,2,15,6,13,1.0,1.0,2.0,3,3,33-42
2182,48,No,Travel_Rarely,Research & Development,2,Below College,Life Sciences,1,Male,2,Research Scientist,Single,28190,1.0,Y,20,8,0,11.0,2,10,0,8,4.0,4.0,3.0,2,4,42-51
2183,27,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Female,2,Laboratory Technician,Married,48510,8.0,Y,18,8,0,5.0,2,1,0,0,3.0,3.0,3.0,3,3,24-33
2184,51,No,Travel_Rarely,Research & Development,4,Below College,Medical,1,Female,3,Manufacturing Director,Single,40280,3.0,Y,14,8,0,29.0,3,5,0,3,4.0,2.0,2.0,3,3,51-60
2185,18,No,Non-Travel,Research & Development,1,Master,Medical,1,Male,2,Sales Executive,Single,27200,1.0,Y,22,8,1,0.0,2,0,0,0,4.0,4.0,4.0,3,4,15-24
2186,35,No,Travel_Rarely,Research & Development,1,Master,Other,1,Female,2,Research Director,Married,81200,0.0,Y,13,8,0,10.0,2,9,0,0,4.0,4.0,3.0,2,3,33-42
2187,27,No,Travel_Frequently,Research & Development,26,Master,Medical,1,Female,1,Research Director,Single,46470,3.0,Y,17,8,0,8.0,3,6,0,0,4.0,4.0,3.0,4,3,24-33
2188,55,Yes,Travel_Rarely,Research & Development,19,Bachelor,Technical Degree,1,Male,1,Human Resources,Single,46800,6.0,Y,14,8,3,24.0,0,19,3,8,1.0,3.0,2.0,4,3,51-60
2189,56,No,Travel_Rarely,Research & Development,24,Master,Life Sciences,1,Male,2,Laboratory Technician,Married,32210,4.0,Y,15,8,2,33.0,2,19,15,9,4.0,2.0,3.0,3,3,51-60
2190,34,No,Non-Travel,Sales,1,College,Life Sciences,1,Male,2,Research Scientist,Divorced,86210,1.0,Y,17,8,1,5.0,1,5,0,0,1.0,3.0,3.0,3,3,33-42
2191,40,No,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,1,Male,2,Sales Executive,Divorced,45770,5.0,Y,11,8,1,15.0,3,12,11,8,2.0,3.0,3.0,2,3,33-42
2192,34,No,Travel_Rarely,Research & Development,5,Bachelor,Life Sciences,1,Male,1,Research Scientist,Married,45530,4.0,Y,18,8,1,10.0,2,8,7,7,2.0,3.0,3.0,4,3,33-42
2193,31,Yes,Travel_Frequently,Research & Development,2,College,Medical,1,Female,2,Manufacturing Director,Single,53960,7.0,Y,17,8,1,3.0,2,1,0,0,3.0,4.0,4.0,1,3,24-33
2194,35,Yes,Travel_Frequently,Research & Development,1,College,Medical,1,Male,1,Manufacturing Director,Married,67960,0.0,Y,13,8,0,5.0,2,4,3,2,4.0,3.0,2.0,3,3,33-42
2195,38,No,Travel_Frequently,Research & Development,7,Bachelor,Medical,1,Female,2,Sales Representative,Divorced,76250,1.0,Y,15,8,0,4.0,2,4,0,3,4.0,3.0,3.0,2,3,33-42
2196,34,No,Travel_Rarely,Research & Development,10,Master,Other,1,Female,2,Laboratory Technician,Single,74120,1.0,Y,24,8,0,14.0,4,14,4,11,3.0,4.0,4.0,3,4,33-42
2197,28,No,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,1,Female,2,Healthcare Representative,Married,111590,1.0,Y,12,8,0,5.0,2,5,0,4,3.0,1.0,3.0,3,3,24-33
2198,31,Yes,Travel_Rarely,Research & Development,15,College,Life Sciences,1,Male,2,Sales Executive,Married,49600,1.0,Y,15,8,0,10.0,3,10,6,7,4.0,3.0,2.0,2,3,24-33
2199,39,No,Travel_Rarely,Research & Development,17,Master,Technical Degree,1,Female,2,Healthcare Representative,Married,104750,3.0,Y,11,8,1,8.0,3,5,1,4,1.0,4.0,4.0,3,3,33-42
2200,51,No,Travel_Frequently,Research & Development,20,Bachelor,Medical,1,Male,2,Sales Executive,Married,148140,2.0,Y,11,8,1,14.0,2,4,3,2,2.0,2.0,3.0,2,3,51-60
2201,41,No,Travel_Frequently,Research & Development,1,Bachelor,Life Sciences,1,Male,4,Sales Executive,Divorced,191410,3.0,Y,12,8,1,12.0,2,6,3,3,4.0,4.0,2.0,3,3,33-42
2202,37,No,Travel_Rarely,Research & Development,2,College,Medical,1,Female,1,Healthcare Representative,Married,54050,7.0,Y,15,8,0,8.0,3,6,1,3,3.0,3.0,3.0,4,3,33-42
2203,33,No,Travel_Frequently,Research & Development,2,Bachelor,Medical,1,Female,1,Sales Executive,Married,87930,6.0,Y,17,8,0,8.0,2,5,1,2,2.0,4.0,4.0,3,3,33-42
2204,32,No,Travel_Rarely,Research & Development,1,Master,Medical,1,Male,5,Research Director,Married,191890,0.0,Y,12,8,1,4.0,3,3,1,2,3.0,2.0,2.0,3,3,24-33
2205,39,No,Non-Travel,Research & Development,29,College,Life Sciences,1,Male,2,Sales Executive,Married,38750,3.0,Y,15,8,0,13.0,3,6,0,5,3.0,3.0,3.0,3,3,33-42
2206,25,No,Travel_Rarely,Research & Development,7,Master,Life Sciences,1,Male,1,Sales Executive,Married,22160,2.0,Y,13,8,3,6.0,2,3,1,2,1.0,3.0,2.0,2,3,24-33
2207,52,No,Travel_Frequently,Research & Development,2,Below College,Life Sciences,1,Male,2,Sales Executive,Married,117130,2.0,Y,14,8,0,24.0,2,5,0,2,4.0,3.0,2.0,3,3,51-60
2208,43,No,Travel_Rarely,Research & Development,2,College,Medical,1,Male,1,Laboratory Technician,Single,78610,1.0,Y,14,8,2,20.0,1,20,1,8,1.0,3.0,1.0,3,3,42-51
2209,27,No,Travel_Rarely,Research & Development,2,Master,Life Sciences,1,Male,1,Human Resources,Married,37080,1.0,Y,16,8,2,6.0,2,6,4,4,4.0,4.0,3.0,3,3,24-33
2210,27,Yes,Travel_Rarely,Research & Development,2,Doctor,Life Sciences,1,Female,1,Research Scientist,Single,137700,1.0,Y,18,8,1,8.0,3,8,7,7,4.0,3.0,3.0,4,3,24-33
2211,26,No,Travel_Rarely,Research & Development,2,College,Other,1,Male,3,Laboratory Technician,Single,53040,0.0,Y,20,8,1,5.0,2,4,1,1,1.0,4.0,3.0,3,4,24-33
2212,42,No,Travel_Rarely,Sales,23,Bachelor,Marketing,1,Female,3,Research Scientist,Married,26420,0.0,Y,13,8,1,21.0,3,20,0,9,3.0,1.0,3.0,3,3,42-51
2213,52,No,Travel_Rarely,Research & Development,5,College,Life Sciences,1,Female,1,Healthcare Representative,Married,27590,9.0,Y,18,8,1,12.0,6,5,0,4,3.0,1.0,1.0,3,3,51-60
2214,37,No,Travel_Rarely,Research & Development,20,Doctor,Life Sciences,1,Male,2,Manager,Single,68040,4.0,Y,13,8,1,8.0,1,3,0,2,1.0,3.0,3.0,3,3,33-42
2215,35,No,Travel_Frequently,Research & Development,6,Master,Medical,1,Female,2,Research Director,Single,61420,2.0,Y,15,8,1,10.0,2,2,2,2,3.0,4.0,3.0,3,3,33-42
2216,25,No,Travel_Rarely,Research & Development,1,Master,Medical,1,Male,2,Sales Executive,Married,25000,4.0,Y,14,8,2,7.0,2,3,0,2,1.0,4.0,2.0,1,3,24-33
2217,26,No,Travel_Rarely,Research & Development,29,Master,Life Sciences,1,Male,1,Research Scientist,Single,63890,0.0,Y,22,8,0,8.0,2,7,0,7,3.0,1.0,3.0,2,4,24-33
2218,29,No,Travel_Rarely,Sales,9,Bachelor,Life Sciences,1,Male,1,Laboratory Technician,Single,111030,1.0,Y,12,8,0,10.0,5,10,0,9,2.0,1.0,2.0,2,3,24-33
2219,49,Yes,Travel_Frequently,Sales,6,Doctor,Medical,1,Female,2,Healthcare Representative,Single,23420,3.0,Y,18,8,0,20.0,2,4,1,3,1.0,1.0,3.0,3,3,42-51
2220,29,Yes,Travel_Frequently,Sales,3,College,Marketing,1,Female,2,Laboratory Technician,Single,68110,0.0,Y,15,8,1,9.0,2,8,7,7,3.0,4.0,3.0,3,3,24-33
2221,54,No,Travel_Rarely,Sales,1,Bachelor,Medical,1,Female,2,Manager,Single,22970,6.0,Y,18,8,2,29.0,2,20,12,7,4.0,4.0,2.0,2,3,51-60
2222,58,No,Travel_Rarely,Sales,22,Bachelor,Life Sciences,1,Female,2,Laboratory Technician,Married,24500,3.0,Y,12,8,1,32.0,2,9,1,5,4.0,1.0,3.0,3,3,51-60
2223,55,No,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,1,Female,3,Research Scientist,Divorced,50930,2.0,Y,16,8,1,31.0,3,7,0,0,2.0,4.0,4.0,3,3,51-60
2224,36,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,1,Male,2,Sales Executive,Single,53090,3.0,Y,13,8,0,15.0,5,5,0,1,1.0,2.0,3.0,3,3,33-42
2225,31,Yes,Travel_Frequently,Sales,4,Bachelor,Life Sciences,1,Male,2,Manager,Single,30570,1.0,Y,19,8,0,1.0,3,1,0,0,2.0,3.0,3.0,3,3,24-33
2226,30,No,Travel_Rarely,Sales,3,Bachelor,Life Sciences,1,Male,3,Sales Executive,Divorced,51210,7.0,Y,13,8,0,8.0,4,3,0,2,4.0,1.0,3.0,3,3,24-33
2227,31,No,Travel_Rarely,Research & Development,1,Bachelor,Medical,1,Male,1,Laboratory Technician,Single,168560,3.0,Y,12,8,1,9.0,3,3,1,0,1.0,2.0,3.0,3,3,24-33
2228,34,No,Travel_Frequently,Sales,2,Below College,Marketing,1,Female,5,Manager,Divorced,26860,5.0,Y,11,8,0,10.0,3,4,1,3,4.0,1.0,3.0,4,3,33-42
